Monero 'Wolfram Warptangent' (v0.10.0.0-34fcfcd)
Logging at log level 2 to /home/athan/dev/moneybit/hmonero/foo.log
2016-Oct-27 05:45:06.260806 Loading wallet...
2016-Oct-27 05:45:06.294075 Loaded wallet keys file, with public address: 48aPXdzu2Qt1KVVuPUunjeVTm6zf6Vg3kf38VhSCunCzQjWBzH3rpJjSwDgnE8ocJWYGeEqhEoBWqeoVwbyYs3se6cGdjTx
2016-Oct-27 05:45:06.409713 Trying to decrypt cache data
2016-Oct-27 05:45:07.848549 Block is already in blockchain: 0f65eb9f364716c55251f16afa49b1926102bdf22f45fa7de9b4e11dbd6a883d
2016-Oct-27 05:48:19.763054 [RPC0]     4                  0x67a9e0 void tools::wallet2::transfer_selected<void (*)(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> > const&, cryptonote::tx_destination_entry const&, unsigned long, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&)>(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> > const&, std::__cxx11::list<unsigned long, std::allocator<unsigned long> >, unsigned long, unsigned long, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > const&, void (*)(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> > const&, cryptonote::tx_destination_entry const&, unsigned long, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&), tools::tx_dust_policy const&, cryptonote::transaction&, tools::wallet2::pending_tx&) [clone .constprop.622] + 0xa90
2016-Oct-27 05:48:19.764086 [RPC0]     5                  0x4f7605 tools::wallet2::create_transactions_2(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >, unsigned long, unsigned long, unsigned int, std::vector<unsigned char, std::allocator<unsigned char> >, bool) + 0x2f75
2016-Oct-27 05:48:19.764966 [RPC0]     6                  0x5be199 tools::wallet_rpc_server::on_transfer_split(tools::wallet_rpc::COMMAND_RPC_TRANSFER_SPLIT::request const&, tools::wallet_rpc::COMMAND_RPC_TRANSFER_SPLIT::response&, epee::json_rpc::error&) + 0x299
2016-Oct-27 05:48:19.766169 [RPC0]     7                  0x6d0bc3 bool tools::wallet_rpc_server::handle_http_request_map<epee::net_utils::connection_context_base>(epee::net_utils::http::http_request_info const&, epee::net_utils::http::http_response_info&, epee::net_utils::connection_context_base&) [clone .constprop.444] + 0x11e3
2016-Oct-27 05:48:19.767309 [RPC0]     8                  0x51c651 tools::wallet_rpc_server::handle_http_request(epee::net_utils::http::http_request_info const&, epee::net_utils::http::http_response_info&, epee::net_utils::connection_context_base&) + 0x171
2016-Oct-27 05:48:19.768422 [RPC0]     9                  0x6bdc91 epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base>::handle_request(epee::net_utils::http::http_request_info const&, epee::net_utils::http::http_response_info&) + 0x71
2016-Oct-27 05:48:19.770694 [RPC0]    10                  0x5c451a epee::net_utils::http::simple_http_connection_handler<epee::net_utils::connection_context_base>::handle_request_and_send_response(epee::net_utils::http::http_request_info const&) + 0x21a
2016-Oct-27 05:48:19.771753 [RPC0]    11                  0x553246 epee::net_utils::http::simple_http_connection_handler<epee::net_utils::connection_context_base>::handle_buff_in(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) + 0xd26
2016-Oct-27 05:48:19.772686 [RPC0]    12                  0x5552f7 epee::net_utils::http::simple_http_connection_handler<epee::net_utils::connection_context_base>::handle_recv(void const*, unsigned long) + 0x27
2016-Oct-27 05:48:19.773589 [RPC0]    13                  0x555f7f epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >::handle_read(boost::system::error_code const&, unsigned long) + 0xc2f
2016-Oct-27 05:48:19.774562 [RPC0]    14                  0x5c22b5 void boost::asio::detail::wrapped_handler<boost::asio::io_service::strand, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> >, boost::asio::detail::is_continuation_if_running>::operator()<boost::system::error_code, unsigned long>(boost::system::error_code const&, unsigned long const&) + 0xc5
2016-Oct-27 05:48:19.775520 [RPC0]    15                  0x5c2813 boost::asio::detail::completion_handler<boost::asio::detail::rewrapped_handler<boost::asio::detail::binder2<boost::asio::detail::wrapped_handler<boost::asio::io_service::strand, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> >, boost::asio::detail::is_continuation_if_running>, boost::system::error_code, unsigned long>, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> > > >::do_complete(boost::asio::detail::task_io_service*, boost::asio::detail::task_io_service_operation*, boost::system::error_code const&, unsigned long) + 0xe3
2016-Oct-27 05:48:19.776513 [RPC0]    16                  0x5c3070 boost::asio::detail::reactive_socket_recv_op<boost::asio::mutable_buffers_1, boost::asio::detail::wrapped_handler<boost::asio::io_service::strand, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> >, boost::asio::detail::is_continuation_if_running> >::do_complete(boost::asio::detail::task_io_service*, boost::asio::detail::task_io_service_operation*, boost::system::error_code const&, unsigned long) + 0x700
2016-Oct-27 05:48:19.777394 [RPC0]    17                  0x511c59 boost::asio::detail::epoll_reactor::descriptor_state::do_complete(boost::asio::detail::task_io_service*, boost::asio::detail::task_io_service_operation*, boost::system::error_code const&, unsigned long) + 0x1e9
2016-Oct-27 05:48:19.778296 [RPC0]    18                  0x6e14c4 boost::asio::detail::task_io_service::run(boost::system::error_code&) [clone .constprop.1620] + 0x444
2016-Oct-27 05:48:19.779265 [RPC0]    19                  0x55009f epee::net_utils::boosted_tcp_server<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >::worker_thread() + 0x2af
2016-Oct-27 05:48:19.780204 [RPC0]    20                  0x7fdfcbc4c5d5 boost::this_thread::interruption_point() + 0x145
2016-Oct-27 05:48:19.780752 [RPC0]    21                  0x7fdfca3506fa start_thread + 0xca
2016-Oct-27 05:48:19.781315 [RPC0]    22                  0x7fdfcc809b5d clone + 0x6d
2016-Oct-27 05:48:19.781886 [RPC0]    23                  0x0
2016-Oct-27 05:48:19.823537 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:20.122380 [RPC0]/json_rpc[stop_wallet] processed with 0/298/0ms
2016-Oct-27 05:48:20.162823 [SRV_MAIN]net_service loop stopped.
2016-Oct-27 05:48:20.162900 [SRV_MAIN]Stopped wallet rpc server
2016-Oct-27 05:48:20.162928 [SRV_MAIN]Storing wallet...
2016-Oct-27 05:48:20.482052 [SRV_MAIN]Stored ok
